Grass
248,Dark,600,100,134,110,95,100,61,2,False
248,Dark,700,100,164,150,95,120,71,2,False
299,,375,30,45,135,45,90,30,3,False
337,Psychic,440,70,55,65,95,85,70,3,False
338,Psychic,440,70,95,85,55,65,70,3,False
345,Grass,355,66,41,77,61,87,23,3,False
346,Grass,495,86,81,97,81,107,43,3,False
347,Bug,355,45,95,50,40,50,75,3,False
348,Bug,495,75,125,100,70,80,45,3,False
377,,580,80,100,200,50,100,50,3,True
408,,350,67,125,40,30,30,58,4,False
409,,495,97,165,60,65,50,58,4,False
410,Steel,350,30,42,118,42,88,30,4,False
411,Steel,495,60,52,168,47,138,30,4,False
438,,290,50,80,95,10,45,10,4,False
476,Steel,525,60,55,145,75,150,40,4,False
524,,280,55,75,85,25,25,15,5,False
525,,390,70,105,105,50,40,20,5,False
526,,515,85,135,130,60,80,25,5,False
566,Flying,401,55,112,45,74,45,70,5,False
567,Flying,567,75,140,65,112,65,110,5,False
639,Fighting,580,91,129,90,72,90,108,5,True
688,Water,306,42,52,67,39,56,50,6,False
689,Water,500,72,105,115,54,86,68,6,False
696,Dragon,362,58,89,77,45,45,48,6,False
697,Dragon,521,82,121,119,69,59,71,6,False
698,Ice,362,77,59,50,67,63,46,6,False
699,Ice,521,123,77,72,99,92,58,6,False
703,Fairy,500,50,50,150,50,150,50,6,False
719,Fairy,600,50,100,150,100,150,50,6,True
719,Fairy,700,50,160,110,160,110,110,6,True
Ghost
3292,Poison,310,30,35,30,100,35,80,1,False
93,Poison,405,45,50,45,115,55,95,1,False
94,Poison,500,60,65,60,130,75,110,1,False
94,Poison,600,60,65,80,170,95,130,1,False
200,,435,60,60,60,85,85,85,2,False
353,,295,44,75,35,63,33,45,3,False
354,,455,64,115,65,83,63,65,3,False
354,,555,64,165,75,93,83,75,3,False
355,,295,20,40,90,30,90,25,3,False
356,,455,40,70,130,60,130,25,3,False
425,Flying,348,90,50,34,60,44,70,4,False
426,Flying,498,150,80,44,90,54,80,4,False
429,,495,60,60,60,105,105,105,4,False
442,Dark,485,50,92,108,92,108,35,4,False
477,,525,45,100,135,65,135,45,4,False
487,Dragon,680,150,100,120,100,120,90,4,True
487,Dragon,680,150,120,100,120,100,90,4,True
562,,303,38,30,85,55,65,30,5,False
563,,483,58,50,145,95,105,30,5,False
607,Fire,275,50,30,55,65,55,20,5,False
608,Fire,370,60,40,60,95,60,55,5,False
609,Fire,520,60,55,90,145,90,80,5,False
708,Grass,309,43,70,48,50,60,38,6,False
709,Grass,474,85,110,76,65,82,56,6,False
710,Grass,335,49,66,70,44,55,51,6,False
710,Grass,335,44,66,70,44,55,56,6,False
710,Grass,335,54,66,70,44,55,46,6,False
710,Grass,335,59,66,70,44,55,41,6,False
711,Grass,494,65,90,122,58,75,84,6,False
711,Grass,494,55,85,122,58,75,99,6,False
711,Grass,494,75,95,122,58,75,69,6,False
711,Grass,494,85,100,122,58,75,54,6,False
Ice
24124,Psychic,455,65,50,35,115,95,95,1,False
144,Flying,580,90,85,100,95,125,85,1,True
220,Ground,250,50,50,40,30,30,50,2,False
221,Ground,450,100,100,80,60,60,50,2,False
225,Flying,330,45,55,45,65,45,75,2,False
238,Psychic,305,45,30,15,85,65,65,2,False
361,,300,50,50,50,50,50,50,3,False
362,,480,80,80,80,80,80,80,3,False
362,,580,80,120,80,120,80,100,3,False
363,Water,290,70,40,50,55,50,25,3,False
364,Water,410,90,60,70,75,70,45,3,False
365,Water,530,110,80,90,95,90,65,3,False
378,,580,80,50,100,100,200,50,3,True
471,,525,65,60,110,130,95,65,4,False
473,Ground,530,110,130,80,70,60,80,4,False
478,Ghost,480,70,80,70,80,70,110,4,False
582,,305,36,50,50,65,60,44,5,False
583,,395,51,65,65,80,75,59,5,False
584,,535,71,95,85,110,95,79,5,False
613,,305,55,70,40,60,40,40,5,False
614,,485,95,110,80,70,80,50,5,False
615,,485,70,50,30,95,135,105,5,False
712,,304,55,69,85,32,35,28,6,False
713,,514,95,117,184,44,46,28,6,False
Dragon
32147,,300,41,64,45,50,50,50,1,False
148,,420,61,84,65,70,70,70,1,False
149,Flying,600,91,134,95,100,100,80,1,False
334,Flying,490,75,70,90,70,105,80,3,False
334,Fairy,590,75,110,110,110,105,80,3,False
371,,300,45,75,60,40,30,50,3,False
372,,420,65,95,100,60,50,50,3,False
373,Flying,600,95,135,80,110,80,100,3,False
373,Flying,700,95,145,130,120,90,120,3,False
380,Psychic,600,80,80,90,110,130,110,3,True
380,Psychic,700,80,100,120,140,150,110,3,True
381,Psychic,600,80,90,80,130,110,110,3,True
381,Psychic,700,80,130,100,160,120,110,3,True
384,Flying,680,105,150,90,150,90,95,3,True
384,Flying,780,105,180,100,180,100,115,3,True
443,Ground,300,58,70,45,40,45,42,4,False
444,Ground,410,68,90,65,50,55,82,4,False
445,Ground,600,108,130,95,80,85,102,4,False
445,Ground,700,108,170,115,120,95,92,4,False
610,,320,46,87,60,30,40,57,5,False
611,,410,66,117,70,40,50,67,5,False
612,,540,76,147,90,60,70,97,5,False
621,,485,77,120,90,60,90,48,5,False
643,Fire,680,100,120,100,150,120,90,5,True
644,Electric,680,100,150,120,120,100,90,5,True
646,Ice,660,125,130,90,130,90,95,5,True
646,Ice,700,125,170,100,120,90,95,5,True
646,Ice,700,125,120,90,170,100,95,5,True
704,,300,45,50,35,55,75,40,6,False
705,,452,68,75,53,83,113,60,6,False
706,,600,90,100,70,110,150,80,6,False
718,Ground,600,108,100,121,81,95,95,6,True
Dark
31197,,525,95,65,110,60,130,65,2,False
198,Flying,405,60,85,42,85,42,91,2,False
215,Ice,430,55,95,55,35,75,115,2,False
228,Fire,330,45,60,30,80,50,65,2,False
229,Fire,500,75,90,50,110,80,95,2,False
229,Fire,600,75,90,90,140,90,115,2,False
261,,220,35,55,35,30,30,35,3,False
262,,420,70,90,70,60,60,70,3,False
302,Ghost,380,50,75,75,65,65,50,3,False
302,Ghost,480,50,85,125,85,115,20,3,False
359,,465,65,130,60,75,60,75,3,False
359,,565,65,150,60,115,60,115,3,False
430,Flying,505,100,125,52,105,52,71,4,False
461,Ice,510,70,120,65,45,85,125,4,False
491,,600,70,90,90,135,90,125,4,True
509,,281,41,50,37,50,37,66,5,False
510,,446,64,88,50,88,50,106,5,False
559,Fighting,348,50,75,70,35,70,48,5,False
560,Fighting,488,65,90,115,45,115,58,5,False
570,,330,40,65,40,80,40,65,5,False
571,,510,60,105,60,120,60,105,5,False
624,Steel,340,45,85,70,40,40,60,5,False
625,Steel,490,65,125,100,60,70,70,5,False
629,Flying,370,70,55,75,45,65,60,5,False
630,Flying,510,110,65,105,55,95,80,5,False
633,Dragon,300,52,65,50,45,50,38,5,False
634,Dragon,420,72,85,70,65,70,58,5,False
635,Dragon,600,92,105,90,125,90,98,5,False
686,Psychic,288,53,54,53,37,46,45,6,False
687,Psychic,482,86,92,88,68,75,73,6,False
717,Flying,680,126,131,95,131,98,99,6,True
Steel
27208,Ground,510,75,85,200,55,65,30,2,False
208,Ground,610,75,125,230,55,95,30,2,False
227,Flying,465,65,80,140,40,70,70,2,False
303,Fairy,380,50,85,85,55,55,50,3,False
303,Fairy,480,50,105,125,55,95,50,3,False
304,Rock,330,50,70,100,40,40,30,3,False
305,Rock,430,60,90,140,50,50,40,3,False
306,Rock,530,70,110,180,60,60,50,3,False
306,,630,70,140,230,60,80,50,3,False
374,Psychic,300,40,55,80,35,60,30,3,False
375,Psychic,420,60,75,100,55,80,50,3,False
376,Psychic,600,80,135,130,95,90,70,3,False
376,Psychic,700,80,145,150,105,110,110,3,False
379,,580,80,75,150,75,150,50,3,True
385,Psychic,600,100,100,100,100,100,100,3,True
436,Psychic,300,57,24,86,24,86,23,4,False
437,Psychic,500,67,89,116,79,116,33,4,False
483,Dragon,680,100,120,120,150,100,90,4,True
599,,300,40,55,70,45,60,30,5,False
600,,440,60,80,95,70,85,50,5,False
601,,520,60,100,115,70,85,90,5,False
638,Fighting,580,91,90,129,90,72,108,5,True
679,Ghost,325,45,80,100,35,37,28,6,False
680,Ghost,448,59,110,150,45,49,35,6,False
681,Ghost,520,60,150,50,150,50,60,6,False
681,Ghost,520,60,50,150,50,150,60,6,False
707,Fairy,470,57,80,91,80,87,75,6,False
Flying
4641,,580,79,115,70,125,80,111,5,True
641,,580,79,100,80,110,90,121,5,True
714,Dragon,245,40,30,35,45,40,55,6,False
715,Dragon,535,85,70,80,97,80,123,6,False
