9146383,ADA1O, 66
9069581,BBI1O, 56
9069581,CIE3M, 92
9069581,FSF2P, 87
9069581,MEL4E, 97
9703809,ELS2O, 59
9703809,MCF3M, 95
9703809,SPH4U, 82
9703809,TEJ3E, 85
9333959,CGC1D, 53
9333959,SPH4U, 77
9333959,CLU3M, 73
9333959,ATC3O, 96
9095527,MPM1P, 80
9095527,CGC1P, 93
9095527,MHF4U, 71
9095527,ENG3C, 56
9614089,PSE4U, 72
9614089,BTT1O, 84
9614089,ADA3O, 75
9614089,ATC2O, 83
9900447,MHF4U, 98
9900447,ATC1O, 83
9900447,PPK4O, 56
9900447,TIJ2O, 72
9728351,CGD3M, 70
9728351,TEJ3M, 91
9728351,THJ4E, 59
9728351,BOH4M, 70
9575968,HPC3O, 62
9575968,SNC2D, 66
9575968,TGJ4O, 72
9575968,ENG1P, 61
9218858,SBI3U, 90
9218858,TGJ3O, 66
9218858,CPW4U, 66
9218858,SCH3U, 84
9836037,FSF1D, 60
9836037,CGD3M, 70
9836037,ELS2O, 91
9836037,ENG1D, 92
9909589,TEJ4M, 76
9909589,ADA2O, 88
9909589,ATC4M, 67
9909589,TEJ3M, 91
9152006,ENG4U, 82
9152006,SNC4M, 54
9152006,SPH3U, 81
9152006,HIP3E, 81
9961529,CHY4C, 76
9961529,SNC2P, 90
9961529,CPC3O, 84
9961529,CIC3E, 65
9514420,ACL1O, 59
9514420,SNC2D, 98
9514420,PPK4O, 80
9514420,FSF4O, 80
9939772,ATC2O, 82
9939772,MHF4U, 53
9939772,ATC1O, 75
9939772,ELS2O, 81
9174192,CIA4U, 76
9174192,FSF4U, 61
9174192,CGT3E, 75
9174192,ELS2O, 83
9257732,CIC3E, 70
9257732,FSF3U, 79
9257732,ELS2O, 80
9257732,ADA2O, 78
9413805,FIF3U, 98
9413805,ADA4E, 91
9413805,FSF3O, 97
9413805,SNC4M, 53
9459627,CIC3E, 65
9459627,MCF3M, 93
9459627,SPH4U, 53
9459627,CHI4U, 75
9185419,ADA4M, 91
9185419,ENG4C, 93
9185419,PPL2O, 72
9185419,HPC3O, 74
9687041,TGJ4O, 76
9687041,SPH4U, 88
9687041,MDM1D, 53
9687041,PPL3O, 85
9399631,PPL2O, 73
9399631,FSF1P, 60
9399631,BAN4E, 94
9399631,FSF2P, 61
9299480,CHI4U, 81
9299480,BAF3M, 75
9299480,FSF2D, 66
9299480,BAN4E, 88
9519930,MDM4U, 85
9519930,SCH4U, 87
9519930,TEJ4M, 99
9519930,SBI3U, 57
9570668,SNC2P, 84
9570668,ATC4M, 85
9570668,PPK4O, 82
9570668,SNC1D, 66
9860906,SNC2D, 70
9860906,BOH4M, 66
9860906,BTT1O, 83
9860906,CHY4U, 66
9494524,BOH4M, 90
9494524,ADA1O, 62
9494524,SPH3U, 57
9494524,MCT4C, 73
9751030,SNC4M, 79
9751030,CIA4U, 97
9751030,AEA3O, 60
9751030,HFA4M, 56
9503566,MPM1P, 76
9503566,CGD3M, 76
9503566,THJ4E, 90
9503566,TGJ4M, 100
9706522,MCREU, 70
9706522,ELS2O, 87
9706522,MFM2P, 63
9706522,HPW3C, 91
9117085,MDM4U, 88
9117085,FSF1P, 92
9117085,PPL3O, 71
9117085,HPC3O, 58
9108193,ATC4M, 75
9108193,MFM2P, 67
9108193,ENG4U, 86
9108193,THJ4E, 92
9011112,PLF4C, 75
9011112,ADA4M, 76
9011112,HFN1O, 92
9011112,ATC2O, 72
9683556,MCREU, 76
9683556,BBB4M, 92
9683556,PPZ3O, 77
9683556,CGC1D, 71
9182074,CHY4U, 90
9182074,HZT4U, 69
9182074,SBI3U, 63
9182074,CHY4C, 92
9535746,MHF4U, 74
9535746,PPL3O, 78
9535746,FSF2D, 56
9535746,ENG4C, 76
9472497,MDM1D, 80
9472497,CGC1D, 71
9472497,ATC3O, 59
9472497,TEJ20, 63
9792279,ICS4U, 86
9792279,FSF2P, 72
9792279,BBB4E, 53
9792279,TGJ3O, 66
9990604,ICS4U, 99
9990604,ADA3M, 80
9990604,HPW3C, 78
9990604,TGJ4M, 55
9731985,BTT1O, 72
9731985,TEJ3E, 54
9731985,SPH4U, 57
9731985,ADA3O, 94
9884660,MDM4U, 75
9884660,CGC1D, 91
9884660,CGG3O, 61
9884660,ELS2O, 95
9641313,PPL1O, 70
9641313,FSF3O, 88
9641313,PLF4C, 99
9641313,MCV4U, 93
9813667,FIF1D, 59
9813667,MCREU, 89
9813667,BAI3E, 61
9813667,SCH4U, 66
9528724,SNC4M, 81
9528724,ATC3M, 84
9528724,HFA4M, 62
9528724,CPW4U, 59
9607053,HFN1O, 99
9607053,TEJ3E, 97
9607053,BAI3E, 72
9607053,ADA3O, 77
9473493,SNC2D, 90
9473493,ENG1P, 93
9473493,BOG4E, 62
9473493,ATC4M, 78
9857320,CIE3M, 89
9857320,BAN4E, 55
9857320,CGC1P, 53
9857320,CHV2O, 82
9802600,FSF2D, 77
9802600,PPK4O, 70
9802600,ATC4M, 54
9802600,FEF3U, 82
9260595,CGW4U, 81
9260595,CIA4U, 73
9260595,FSF2D, 87
9260595,PSE4U, 89
9047817,FSF2P, 82
9047817,ATC4M, 74
9047817,ATC2O, 75
9047817,ICS3U, 87
9217293,HFN2O, 60
9217293,MDM1D, 65
9217293,FSF2D, 57
9217293,BOG4E, 55
9178004,ENG3U, 65
9178004,FSF1D, 82
9178004,SNC2D, 94
9178004,HPW3C, 66
9361300,MEL4E, 55
9361300,HFA4M, 96
9361300,TEJ20, 57
9361300,THJ4E, 98
9074199,BTT1O, 58
9074199,ADA1O, 68
9074199,CHV2O, 57
9074199,SBI3U, 91
9398804,ATC3M, 90
9398804,TGJ3M, 56
9398804,ATC3O, 100
9398804,CHI4U, 61
9825866,MCT4C, 76
9825866,MHF4U, 66
9825866,SNC2P, 94
9825866,CPW4U, 72
9938808,ATC3M, 59
9938808,TEJ4M, 80
9938808,ELS2O, 53
9938808,ENG3C, 75
9995158,ENG1D, 94
9995158,CHY4C, 89
9995158,BAT4M, 90
9995158,FSF2D, 78
9128343,CIC3E, 64
9128343,ATC4M, 70
9128343,HPW3C, 58
9128343,BAN4E, 97
9055917,PPZ3O, 58
9055917,MDM1D, 62
9055917,CIA4U, 84
9055917,ATC4M, 65
9388385,THJ4E, 65
9388385,ADA3O, 60
9388385,PLF4C, 62
9388385,ATC3M, 90
9713135,FEF3U, 96
9713135,HFN1O, 84
9713135,HPW3C, 70
9713135,HNC3O, 96
9237522,TGJ3M, 86
9237522,TGJ3O, 85
9237522,MDM4U, 95
9237522,BBI1O, 67
9172332,FSF2P, 81
9172332,CHY4U, 84
9172332,HNC3O, 73
9172332,AEA3O, 75
9762633,TEJ3E, 92
9762633,ICS3U, 83
9762633,CGF3M, 72
9762633,HFN1O, 93
9495870,ENG1P, 72
9495870,SNC1D, 54
9495870,PPL3O, 80
9495870,PLF4C, 70
9791797,PPZ3O, 62
9791797,HPC3O, 62
9791797,CGC1P, 68
9791797,ATC3O, 69
9902855,ADA4E, 97
9902855,CHY4C, 87
9902855,ADA2O, 94
9902855,MCT4C, 80
9460386,MPM1P, 72
9460386,ENG4C, 79
9460386,BOH4M, 68
9460386,ICS3U, 63
9214533,ENG1D, 57
9214533,HNC3O, 59
9214533,SNC2P, 68
9214533,BBI1O, 70
9134554,ATC2O, 89
9134554,CPC3O, 80
9134554,CIC3E, 75
9134554,ENG3C, 69
9800640,FSF1D, 93
9800640,SCH4U, 76
9800640,HFN1O, 77
9800640,ADA3O, 79
9959268,BBI1O, 87
9959268,FSF4O, 85
9959268,CIC3E, 90
9959268,CHY4U, 57
9310516,SB14U, 92
9310516,ADA4M, 67
9310516,FEF2D, 79
9310516,HFN2O, 85
9320344,MCREU, 88
9320344,MEL4E, 62
9320344,HPC3O, 95
9320344,FSF4U, 100
9783385,FEF3U, 89
9783385,BBB4E, 55
9783385,AEA3O, 69
9783385,ATC3O, 74
9201839,ATC4E, 100
9201839,MCT4C, 97
9201839,FIF3U, 77
9201839,SNC2D, 97
9185718,MCF3M, 69
9185718,ENG1D, 60
9185718,SB14U, 94
9185718,AEA3O, 62
9402019,SNC1D, 85
9402019,CGW4U, 65
9402019,FSF2D, 65
9402019,MCT4C, 92
9794333,HFA4M, 54
9794333,FIF3U, 72
9794333,CPC3O, 99
9794333,BOG4E, 86
9982655,CLU3M, 93
9982655,ENG3C, 74
9982655,TEJ4M, 72
9982655,SCH4U, 82
9506158,CLU4U, 95
9506158,BAT4M, 100
9506158,ENG3C, 94
9506158,HZT4U, 68
9316742,MCT4C, 74
9316742,CPC3O, 94
9316742,FSF3U, 56
9316742,FSF2D, 65
9132227,BBB4E, 66
9132227,PPZ3O, 98
9132227,TGJ3O, 90
9132227,ENG4C, 57
9629765,FSF4U, 75
9629765,MAP4C, 95
9629765,FEF3U, 62
9629765,MCV4U, 100
9248594,TGJ3O, 81
9248594,CIA4U, 57
9248594,HPW3C, 53
9248594,CGD3M, 75
9158962,BAN4E, 73
9158962,CGD3M, 65
9158962,TEJ20, 90
9158962,FSF2P, 71
9748917,AEA3O, 72
9748917,TEJ20, 63
9748917,CGC1P, 57
9748917,BTT1O, 71
9178055,BBB4E, 68
9178055,BBB4M, 78
9178055,CLU3M, 68
9178055,CGW4U, 87
9052144,HZT4U, 54
9052144,FSF2D, 56
9052144,BAN4E, 94
9052144,ADA1O, 65
9920512,SCH4U, 78
9920512,CGD3M, 71
9920512,ENG4U, 83
9920512,CGC1P, 76
9027096,THJ4E, 97
9027096,TGJ3O, 76
9027096,TGJ4M, 96
9027096,FSF4U, 95
9607548,ATC2O, 67
9607548,THJ4E, 61
9607548,BBB4M, 84
9607548,FSF2P, 60
9704227,TGJ3M, 67
9704227,TIJ2O, 82
9704227,CGF3M, 67
9704227,MAP4C, 84
9444827,CGG3O, 57
9444827,HFA4M, 97
9444827,CHI4U, 65
9444827,ICS2O, 68
9844422,FIF1D, 79
9844422,FSF4O, 91
9844422,FEF3U, 92
9844422,ENG1D, 63
9532850,MDM4U, 77
9532850,PPL1O, 97
9532850,MFM2P, 62
9532850,CGG3O, 92
9427478,CIE3M, 92
9427478,MFM2P, 81
9427478,CGD3M, 86
9427478,SNC1P, 98
9404023,CGC1D, 97
9404023,ADA3M, 69
9404023,ICS3U, 56
9404023,MCV4U, 53
9170654,ACL1O, 70
9170654,AEA3O, 99
9170654,CHY4C, 71
9170654,THJ4E, 68
9299059,HNC3O, 91
9299059,MPM1P, 54
9299059,SCH3U, 68
9299059,PPL2O, 99
9836900,ATC3O, 68
9836900,ADA4M, 67
9836900,PPK4O, 80
9836900,CHY4U, 77
9385606,TGJ3M, 81
9385606,TGJ4O, 83
9385606,FSF1P, 71
9385606,ADA3O, 57
9697818,SNC4E, 55
9697818,ENG4U, 80
9697818,CPW4U, 64
9697818,TEJ3M, 64
9342526,SNC1D, 88
9342526,TGJ3O, 75
9342526,MDM4U, 62
9342526,BOH4M, 57
9277120,CHY4U, 61
9277120,CGC1D, 100
9277120,MEL4E, 79
9277120,ATC4M, 92
9577926,SPH4U, 69
9577926,FSF2D, 71
9577926,ICS4U, 100
9577926,CGC1P, 91
9836375,PPL1O, 56
9836375,CGG3O, 71
9836375,MCF3M, 54
9836375,ATC1O, 94
9525625,BOH4M, 82
9525625,HFA4M, 80
9525625,ACL1O, 83
9525625,HPW3C, 71
9943043,CGD3M, 53
9943043,ADA4M, 88
9943043,PPZ3O, 73
9943043,HFN2O, 60
9004824,CHV2O, 56
9004824,HPC3O, 72
9004824,CIA4U, 65
9004824,SNC4E, 54
9288114,ADA4E, 78
9288114,SNC1P, 98
9288114,CPC3O, 97
9288114,PPK4O, 94
9266023,MAP4C, 72
9266023,HFN1O, 56
9266023,ENG4U, 96
9266023,HFN2O, 90
9572077,ICS3U, 68
9572077,ICS2O, 61
9572077,FEF2D, 79
9572077,PPL1O, 76
9536407,FIF3U, 54
9536407,PPL3O, 95
9536407,TEJ3M, 100
9536407,CGC1P, 67
9198301,MPM2D, 74
9198301,FSF3O, 83
9198301,SCH4U, 70
9198301,TIJ2O, 98
9906872,THJ4E, 54
9906872,TEJ3M, 97
9906872,MEL4E, 100
9906872,CHY4C, 61
9732979,FSF1P, 92
9732979,FSF1D, 95
9732979,SNC4M, 86
9732979,CPW4U, 61
9890111,MDM4U, 80
9890111,SPH3U, 68
9890111,PPZ3O, 61
9890111,TGJ3M, 94
9029600,THJ4E, 77
9029600,ATC3M, 63
9029600,HZT4U, 89
9029600,CGC1P, 67
9105843,FSF1D, 68
9105843,FSF1P, 67
9105843,TEJ3M, 91
9105843,ADA2O, 92
9069483,ATC4E, 62
9069483,CGC1P, 59
9069483,CLU4U, 77
9069483,CGC1D, 62
9974652,ENG4U, 100
9974652,CGC1P, 78
9974652,BBI1O, 70
9974652,ENG2D, 95
9284257,ICS2O, 69
9284257,MAP4C, 100
9284257,CGF3M, 93
9284257,FSF3U, 68
9816078,TEJ20, 72
9816078,HZT4U, 55
9816078,FSF2D, 89
9816078,MCF3M, 74
9420258,HPW3C, 87
9420258,BBI1O, 74
9420258,MDM1D, 70
9420258,CHI4U, 55
9609813,HFN2O, 98
9609813,BOG4E, 63
9609813,ENG2P, 78
9609813,TGJ4M, 81
9448884,CGC1P, 100
9448884,MPM1P, 72
9448884,ADA2O, 93
9448884,BAT4M, 54
9706124,CGC1D, 69
9706124,PPL2O, 66
9706124,MEL4E, 55
9706124,ENG1D, 88
9252905,TGJ3O, 70
9252905,CLU4U, 85
9252905,PPK4O, 97
9252905,ENG1P, 86
9856994,ENG2P, 61
9856994,ENG1P, 63
9856994,ENG2D, 81
9856994,HPC3O, 89
9003895,BAF3M, 72
9003895,SPH3U, 54
9003895,FSF4O, 62
9003895,MCREU, 97
9721468,TEJ3M, 56
9721468,ATC3O, 91
9721468,CHV2O, 84
9721468,ATC4M, 57
9468486,MHF4U, 89
9468486,MPM1P, 54
9468486,ATC4E, 61
9468486,ACL1O, 100
9993113,ENG1P, 66
9993113,FSF4U, 99
9993113,ELS2O, 91
9993113,ADA3M, 89
9302117,ATC3O, 91
9302117,ATC4E, 70
9302117,FEF3U, 81
9302117,SNC2P, 74
9851750,CLU3M, 99
9851750,HPW3C, 97
9851750,FSF2P, 67
9851750,PPL1O, 92
9032134,SNC4M, 78
9032134,BAN4E, 91
9032134,MDM1D, 86
9032134,THJ4E, 79
9527125,ATC3M, 85
9527125,MAP4C, 70
9527125,MEL4E, 58
9527125,ENG2D, 99
9168279,MCT4C, 74
9168279,FSF3O, 58
9168279,SNC2D, 69
9168279,HPC3O, 72
9983435,AEA3O, 95
9983435,SNC4E, 89
9983435,SBI3U, 94
9983435,FIF1D, 78
9262567,TIJ2O, 85
9262567,MEL4E, 78
9262567,MCV4U, 83
9262567,ICS2O, 64
9966671,CHI4U, 94
9966671,MCT4C, 94
9966671,ADA1O, 58
9966671,FIF3U, 86
9431398,MPM1P, 81
9431398,CIA4U, 81
9431398,MCF3M, 84
9431398,TIJ2O, 92
9406631,BAI3E, 88
9406631,ENG2P, 67
9406631,CPW4U, 56
9406631,MHF4U, 77
9812706,HFN2O, 65
9812706,CIE3M, 77
9812706,FIF3U, 74
9812706,SNC1D, 81
9014780,CGT3E, 80
9014780,MDM4U, 74
9014780,CIE3M, 85
9014780,CLU3M, 53
9084761,SPH4U, 83
9084761,SNC1P, 78
9084761,ATC4M, 53
9084761,FSF1D, 79
9715727,ENG1P, 62
9715727,MAP4C, 85
9715727,TEJ3E, 97
9715727,HNC3O, 85
9183852,ATC4E, 60
9183852,FEF3U, 78
9183852,FSF2P, 69
9183852,PLF4C, 92
9338873,HHS4M, 69
9338873,BAI3E, 83
9338873,SPH4U, 72
9338873,ADA3O, 62
9437731,ATC2O, 71
9437731,CHV2O, 64
9437731,ICS2O, 55
9437731,HHS4M, 75
9684243,MCF3M, 88
9684243,HFN1O, 60
9684243,PPK4O, 86
9684243,ATC4M, 59
9931711,HHS4M, 69
9931711,PPL2O, 60
9931711,BBI1O, 53
9931711,PPZ3O, 85
9074567,ENG1D, 95
9074567,FEF3U, 87
9074567,ENG2P, 84
9074567,FSF4O, 72
9438387,HHS4M, 96
9438387,TGJ3M, 61
9438387,CLU3M, 70
9438387,MCREU, 90
9077826,HFN2O, 74
9077826,ELS2O, 70
9077826,CGW4U, 69
9077826,BOG4E, 79
9443967,CGG3O, 84
9443967,BAT4M, 56
9443967,FSF3O, 84
9443967,FSF4O, 53
9188965,FEF3U, 67
9188965,HZT4U, 69
9188965,MFM2P, 86
9188965,CGW4U, 88
9758619,MCF3M, 67
9758619,CHI4U, 70
9758619,ATC2O, 76
9758619,ATC3M, 64
9936096,MDM4U, 53
9936096,BOG4E, 88
9936096,PPL2O, 67
9936096,HFN1O, 63
9485545,CGF3M, 83
9485545,HIP3E, 56
9485545,ADA1O, 88
9485545,SCH3U, 93
9433359,FEF2D, 81
9433359,HZT4U, 95
9433359,SPH4U, 87
9433359,HFA4M, 64
9021610,TEJ3M, 71
9021610,SNC2P, 84
9021610,CIA4U, 88
9021610,CHY4U, 83
9766317,FSF1D, 100
9766317,BBB4M, 73
9766317,CHV2O, 69
9766317,CGC1P, 86
9461827,HFN2O, 67
9461827,ENG3C, 78
9461827,CGW4U, 63
9461827,ADA1O, 57
9229049,ACL1O, 70
9229049,SB14U, 95
9229049,SNC1P, 70
9229049,CGC1D, 62
9216621,HFN2O, 76
9216621,FSF4O, 77
9216621,FIF1D, 70
9216621,CGC1D, 95
9367645,ATC4E, 85
9367645,MCREU, 85
9367645,SNC2P, 79
9367645,PPZ3O, 85
9399666,TEJ3E, 97
9399666,MCF3M, 63
9399666,ELS2O, 88
9399666,PPK4O, 60
9693308,HPW3C, 60
9693308,SNC4M, 82
9693308,CGG3O, 61
9693308,ENG2P, 84
9650492,AEA3O, 88
9650492,ICS2O, 86
9650492,FEF3U, 57
9650492,TGJ3O, 71
9974363,MPM2D, 88
9974363,MPM1P, 93
9974363,BAT4M, 63
9974363,HZT4U, 66
9139602,FSF2D, 59
9139602,CGC1P, 91
9139602,FSF3U, 86
9139602,PPL2O, 91
9569265,TEJ20, 88
9569265,CHY4C, 95
9569265,SNC4M, 78
9569265,HIP3E, 59
9272042,CHY4U, 74
9272042,ENG3C, 60
9272042,CPW4U, 90
9272042,FEF3U, 66
9637834,ENG4U, 71
9637834,ENG3U, 71
9637834,FSF1P, 92
9637834,CLU4U, 57
9261593,CHV2O, 75
9261593,SCH4U, 58
9261593,SNC4M, 94
9261593,MPM2D, 91
9748769,SNC2P, 98
9748769,TGJ3O, 67
9748769,CGW4U, 59
9748769,SPH4U, 53
9244114,BAT4M, 56
9244114,FSF2P, 74
9244114,MFM2P, 61
9244114,BAF3M, 60
9060313,CGC1D, 90
9060313,ENG2D, 86
9060313,TGJ4O, 58
9060313,BOH4M, 62
9973278,MCT4C, 53
9973278,MAP4C, 58
9973278,CIC3E, 88
9973278,ENG2P, 100
9706546,ENG3C, 79
9706546,ENG2D, 91
9706546,CLU3M, 69
9706546,BBB4E, 99
9508872,CPW4U, 92
9508872,MDM1D, 67
9508872,MPM1P, 88
9508872,PLF4C, 100
9896593,TGJ3O, 92
9896593,CHV2O, 95
9896593,MEL4E, 73
9896593,CGC1D, 100
9521845,PLF4C, 66
9521845,CGG3O, 89
9521845,SCH4U, 75
9521845,CLU4U, 95
9736070,ACL1O, 90
9736070,CHV2O, 85
9736070,FSF1P, 55
9736070,ENG3U, 69
9521511,ADA3M, 55
9521511,ADA4E, 62
9521511,PSE4U, 85
9521511,ELS2O, 75
9889105,SNC2P, 69
9889105,CIE3M, 55
9889105,SBI3U, 65
9889105,ENG1D, 56
9889597,HFN1O, 58
9889597,CIE3M, 88
9889597,MDM1D, 88
9889597,CPC3O, 95
9726224,ENG4U, 98
9726224,FSF1D, 87
9726224,ELS2O, 85
9726224,BOH4M, 73
9378978,ENG4U, 99
9378978,CGT3E, 65
9378978,ATC2O, 86
9378978,TGJ4M, 77
9180273,BTT1O, 64
9180273,FEF2D, 78
9180273,HPC3O, 100
9180273,ADA3M, 54
9566802,FSF3U, 97
9566802,SPH4U, 88
9566802,SNC2P, 57
9566802,TGJ3O, 97
9860873,ATC3O, 88
9860873,FSF4O, 82
9860873,TIJ2O, 96
9860873,CGT3E, 80
9876047,ENG2D, 90
9876047,HFN1O, 74
9876047,THJ4E, 93
9876047,SPH4U, 79
9253921,SCH4U, 54
9253921,HPC3O, 76
9253921,HFA4M, 82
9253921,THJ4E, 82
9963991,CGC1D, 92
9963991,ATC4E, 84
9963991,PSE4U, 89
9963991,SPH4U, 92
9687301,BBB4E, 85
9687301,ADA1O, 91
9687301,CGC1P, 60
9687301,TEJ4M, 63
9632398,HPW3C, 86
9632398,ATC2O, 67
9632398,PPK4O, 64
9632398,ICS4U, 55
9718902,CGF3M, 53
9718902,PSE4U, 83
9718902,FSF4U, 66
9718902,AEA3O, 78
9421810,SPH4U, 68
9421810,ICS4U, 90
9421810,CGW4U, 63
9421810,CGF3M, 75
9920857,ENG3C, 73
9920857,TGJ3M, 55
9920857,TEJ3E, 62
9920857,CGT3E, 92
9425989,PLF4C, 85
9425989,ACL1O, 84
9425989,HFN1O, 93
9425989,FSF3U, 79
9368408,BOH4M, 63
9368408,FSF3O, 75
9368408,ATC3O, 78
9368408,SCH3U, 84
9766900,SNC1P, 81
9766900,PPK4O, 53
9766900,BOG4E, 98
9766900,FSF2P, 63
9258587,SPH3U, 93
9258587,TIJ2O, 61
9258587,CGC1P, 88
9258587,BAN4E, 88
9963521,CHI4U, 99
9963521,TEJ4M, 55
9963521,MCT4C, 56
9963521,ADA4M, 76
9088981,CIA4U, 67
9088981,ELS2O, 53
9088981,BAI3E, 67
9088981,CHY4U, 98
9187643,CIC3E, 95
9187643,CGC1P, 87
9187643,FIF3U, 59
9187643,ENG4U, 59
9114027,CIE3M, 59
9114027,ENG4C, 61
9114027,ENG2P, 65
9114027,BAT4M, 68
9928743,THJ4E, 72
9928743,TEJ3M, 100
9928743,ENG1P, 90
9928743,ADA1O, 82
9394242,THJ4E, 98
9394242,FIF1D, 94
9394242,ENG2P, 82
9394242,MHF4U, 87
9682011,SBI3U, 57
9682011,ATC1O, 74
9682011,FSF4U, 53
9682011,ATC4M, 98
9572473,ICS4U, 73
9572473,ATC3O, 81
9572473,CGC1P, 100
9572473,CGF3M, 94
9861267,TIJ2O, 84
9861267,CGT3E, 57
9861267,PSE4U, 84
9861267,FIF1D, 67
9017886,SCH3U, 96
9017886,FEF3U, 82
9017886,HNC3O, 78
9017886,THJ4E, 86
9475760,SNC1P, 96
9475760,AEA3O, 59
9475760,ADA3M, 76
9475760,HNC3O, 54
9423010,CGD3M, 80
9423010,MCT4C, 92
9423010,ICS2O, 69
9423010,MPM1P, 88
9111335,BOH4M, 69
9111335,ATC3M, 81
9111335,ADA1O, 97
9111335,HZT4U, 64
9492138,MPM1P, 71
9492138,FSF2D, 56
9492138,ENG4C, 86
9492138,FSF4U, 53
9098837,HFA4M, 64
9098837,CGT3E, 99
9098837,CLU3M, 65
9098837,HFN2O, 82
9582300,TIJ2O, 86
9582300,FIF3U, 98
9582300,TGJ4O, 53
9582300,ENG1P, 56
9860739,PLF4C, 65
9860739,CHY4U, 58
9860739,SCH3U, 69
9860739,BAI3E, 88
9415584,ENG4U, 84
9415584,FSF1P, 98
9415584,CPC3O, 54
9415584,FSF4O, 82
9678860,MCV4U, 55
9678860,ENG3C, 64
9678860,TGJ3O, 73
9678860,FEF2D, 54
9766857,TGJ3O, 74
9766857,CGD3M, 61
9766857,ATC3O, 92
9766857,CHV2O, 73
9740700,SNC4E, 53
9740700,CPC3O, 69
9740700,ADA4M, 62
9740700,FSF4O, 54
9795588,CIA4U, 70
9795588,ATC3O, 75
9795588,TEJ4M, 89
9795588,SNC4E, 87
9195654,PLF4C, 86
9195654,MHF4U, 63
9195654,ADA3M, 86
9195654,ICS3U, 83
9428006,BBI1O, 62
9428006,SCH4U, 63
9428006,CGG3O, 97
9428006,CIA4U, 62
9506154,SPH3U, 87
9506154,CGG3O, 56
9506154,MPM2D, 92
9506154,MFM2P, 71
9719962,MCREU, 84
9719962,BBB4M, 75
9719962,PPL3O, 98
9719962,PPL2O, 89
9771342,CGC1P, 95
9771342,BBI1O, 86
9771342,ENG1D, 95
9771342,CGW4U, 59
9887986,SPH4U, 64
9887986,CLU3M, 97
9887986,TEJ4M, 79
9887986,CGW4U, 79
9812032,CHV2O, 72
9812032,SPH4U, 82
9812032,ADA4E, 62
9812032,MPM1P, 84
9566494,CGT3E, 53
9566494,SNC4M, 54
9566494,HFN2O, 69
9566494,ENG4U, 74
9882242,ATC4E, 68
9882242,CIA4U, 96
9882242,FSF3U, 78
9882242,PPL1O, 53
9597568,BAT4M, 89
9597568,SNC1D, 83
9597568,ICS4U, 54
9597568,CHI4U, 100
9117841,ACL1O, 95
9117841,SNC1D, 77
9117841,SCH4U, 90
9117841,ENG4C, 87
9706068,ICS3U, 57
9706068,FEF3U, 70
9706068,ICS2O, 59
9706068,MFM2P, 94
9789898,ADA3M, 91
9789898,HPW3C, 54
9789898,ADA2O, 98
9789898,ATC3M, 70
9156395,FSF1D, 63
9156395,CLU3M, 60
9156395,ICS4U, 66
9156395,FSF4O, 69
9539163,FSF3O, 73
9539163,SB14U, 78
9539163,ENG1D, 84
9539163,FSF1P, 67
9469252,CIA4U, 72
9469252,SNC2D, 54
9469252,HFN1O, 82
9469252,HFA4M, 92
9830971,FIF3U, 84
9830971,FEF2D, 59
9830971,BBB4M, 53
9830971,CGC1D, 81
9854729,ADA2O, 62
9854729,TIJ2O, 81
9854729,ELS2O, 84
9854729,BAF3M, 86
9491639,SCH3U, 77
9491639,FSF1P, 85
9491639,MPM1P, 89
9491639,FEF3U, 80
9003489,ADA3M, 99
9003489,CIC3E, 70
9003489,TGJ4M, 72
9003489,CGT3E, 53
9931519,ATC3O, 72
9931519,FSF2P, 89
9931519,ELS2O, 57
9931519,MCV4U, 83
9107041,CGC1D, 86
9107041,MFM2P, 93
9107041,CPW4U, 83
9107041,MPM1P, 54
9343861,ENG4U, 53
9343861,TEJ20, 100
9343861,MPM2D, 60
9343861,SNC1D, 55
9636223,ELS2O, 87
9636223,MCT4C, 77
9636223,TEJ4M, 84
9636223,CIE3M, 93
9566516,TGJ3M, 83
9566516,ADA1O, 86
9566516,ATC3M, 65
9566516,ENG2P, 58
9254958,ADA3M, 95
9254958,BTT1O, 60
9254958,FSF1P, 67
9254958,HPW3C, 76
9068168,CHI4U, 91
9068168,CPW4U, 58
9068168,SNC1D, 72
9068168,SPH4U, 85
9076066,SCH3U, 75
9076066,BAI3E, 94
9076066,BAT4M, 57
9076066,SNC1P, 62
9158266,SBI3U, 95
9158266,ICS3U, 98
9158266,CHY4C, 67
9158266,ADA4M, 58
9222104,MDM4U, 81
9222104,ENG1D, 95
9222104,BOG4E, 73
9222104,BBI1O, 86
9519322,SNC2P, 93
9519322,MCT4C, 72
9519322,PPL2O, 70
9519322,FSF4O, 96
9802772,SPH4U, 65
9802772,CHI4U, 76
9802772,ATC3O, 73
9802772,FSF3O, 82
9748971,SNC4M, 55
9748971,MDM1D, 66
9748971,FIF1D, 78
9748971,MPM1P, 99
9150250,ENG3U, 69
9150250,CGT3E, 98
9150250,PPK4O, 83
9150250,ELS2O, 81
9070412,SNC4M, 88
9070412,SNC1D, 59
9070412,HIP3E, 71
9070412,ELS2O, 53
9067493,SPH4U, 60
9067493,TEJ20, 98
9067493,PPL1O, 99
9067493,TGJ4O, 86
9569911,BBI1O, 54
9569911,MPM1P, 81
9569911,ADA3O, 79
9569911,BBB4M, 94
9986981,MCT4C, 61
9986981,ENG3U, 91
9986981,ENG1D, 64
9986981,CPC3O, 64
9622671,CHI4U, 81
9622671,CPW4U, 54
